Obs ID,Date Observed,Number,Sex,Species,County,Survey Method
30687,12-Aug-25,1,Female,B. vagans (Half-black),Door,Incidental
30688,12-Aug-25,1,Male,B. rufocinctus (Redbelted),Calumet,Incidental
30598,12-Aug-25,1,Male,B. impatiens (Common eastern),Door,Incidental
30634,12-Aug-25,1,Male,B. borealis (Northern amber),Manitowoc,Incidental
30662,12-Aug-25,5,Queen,B. fervidus (Yellow),Waupaca,Incidental
30960,12-Aug-25,1,Unknown,B. affinis (Rusty Patched),Dane,Incidental
30675,12-Aug-25,1,Queen,B. griseocollis (Brownbelted),Waupaca,Incidental
30626,12-Aug-25,2,Male,B. affinis (Rusty Patched),Door,Incidental
30597,12-Aug-25,1,Male,B. ternarius (Tricolored),La Crosse,Incidental
30625,12-Aug-25,1,Female,B. ternarius (Tricolored),La Crosse,Incidental
30620,12-Aug-25,4,Male,B. vagans (Half-black),Vernon,Incidental
31736,12-Aug-25,1,Female,Unknown Bombus,Calumet,Incidental
30576,12-Aug-25,23,Female,B. impatiens (Common eastern),La Crosse,Incidental
30607,12-Aug-25,2,Female,B. vagans (Half-black),Winnebago,Incidental
30693,12-Aug-25,1,Male,B. vagans (Half-black),Door,Incidental
30886,12-Aug-25,5,Female,B. impatiens (Common eastern),Kenosha,Incidental
30616,12-Aug-25,20,Male,B. citrinus (Lemon cuckoo),Vernon,Incidental
30567,12-Aug-25,1,Male,B. citrinus (Lemon cuckoo),Calumet,Incidental
30566,12-Aug-25,1,Male,B. vagans (Half-black),Calumet,Incidental
30627,12-Aug-25,1,Queen,B. pensylvanicus (American),Waupaca,Incidental
30622,12-Aug-25,1,Male,B. citrinus (Lemon cuckoo),Vernon,Incidental
30609,12-Aug-25,2,Female,B. rufocinctus (Redbelted),Winnebago,Incidental
30613,12-Aug-25,4,Male,B. bimaculatus (Twospotted),Vernon,Incidental
30615,12-Aug-25,2,Queen,B. bimaculatus (Twospotted),Vernon,Incidental
30631,12-Aug-25,3,Male,B. bimaculatus (Twospotted),Door,Incidental
30617,12-Aug-25,10,Male,B. griseocollis (Brownbelted),Vernon,Incidental
30619,12-Aug-25,100,Male,B. impatiens (Common eastern),Vernon,Incidental
30618,12-Aug-25,250,Female,B. impatiens (Common eastern),Vernon,Incidental
30575,12-Aug-25,13,Male,B. griseocollis (Brownbelted),La Crosse,Incidental
30606,12-Aug-25,9,Female,B. impatiens (Common eastern),Winnebago,Incidental
30790,12-Aug-25,1,Male,B. citrinus (Lemon cuckoo),Kenosha,Incidental
30608,12-Aug-25,10,Male,B. rufocinctus (Redbelted),Winnebago,Incidental
30572,11-Aug-25,1,Male,B. affinis (Rusty Patched),Walworth,Small Area
30559,11-Aug-25,3,Female,B. ternarius (Tricolored),Ashland,Small Area
30580,11-Aug-25,1,Male,B. affinis (Rusty Patched),Door,Small Area
30584,11-Aug-25,4,Male,B. griseocollis (Brownbelted),Door,Small Area
30586,11-Aug-25,30,Female,B. impatiens (Common eastern),Door,Small Area
30581,11-Aug-25,1,Male,B. bimaculatus (Twospotted),Door,Small Area
30585,11-Aug-25,2,Male,B. griseocollis (Brownbelted),Door,Small Area
30570,11-Aug-25,1,Male,B. affinis (Rusty Patched),Door,Small Area
30668,11-Aug-25,1,Unknown,B. fervidus (Yellow),Waupaca,Small Area
30664,11-Aug-25,1,Female,B. fervidus (Yellow),Waupaca,Small Area
30750,11-Aug-25,15,Male,B. impatiens (Common eastern),Milwaukee,Small Area
30748,11-Aug-25,6,Male,B. affinis (Rusty Patched),Milwaukee,Small Area
30755,11-Aug-25,2,Male,B. vagans (Half-black),Milwaukee,Small Area
30749,11-Aug-25,30,Female,B. impatiens (Common eastern),Milwaukee,Small Area
30751,11-Aug-25,3,Male,B. griseocollis (Brownbelted),Milwaukee,Small Area
30754,11-Aug-25,12,Male,B. rufocinctus (Redbelted),Milwaukee,Small Area
30752,11-Aug-25,1,Male,B. bimaculatus (Twospotted),Milwaukee,Small Area
30739,11-Aug-25,1,Male,B. bimaculatus (Twospotted),Milwaukee,Small Area
30742,11-Aug-25,4,Male,B. citrinus (Lemon cuckoo),Milwaukee,Small Area
30738,11-Aug-25,50,Male,B. griseocollis (Brownbelted),Milwaukee,Small Area
30746,11-Aug-25,1,Male,B. fervidus (Yellow),Milwaukee,Small Area
30740,11-Aug-25,11,Male,B. rufocinctus (Redbelted),Milwaukee,Small Area
30770,11-Aug-25,1,Queen,B. griseocollis (Brownbelted),Milwaukee,Small Area
30747,11-Aug-25,9,Male,B. affinis (Rusty Patched),Milwaukee,Small Area
30737,11-Aug-25,15,Male,B. impatiens (Common eastern),Milwaukee,Small Area
30736,11-Aug-25,15,Female,B. impatiens (Common eastern),Milwaukee,Small Area
30745,11-Aug-25,1,Female,B. auricomus (Black and gold),Milwaukee,Small Area
30638,11-Aug-25,1,Male,B. griseocollis (Brownbelted),Milwaukee,Small Area
30639,11-Aug-25,1,Queen,B. bimaculatus (Twospotted),Milwaukee,Small Area
30539,11-Aug-25,2,Female,B. impatiens (Common eastern),Milwaukee,Small Area
30635,11-Aug-25,6,Male,B. rufocinctus (Redbelted),Milwaukee,Small Area
30636,11-Aug-25,1,Male,B. auricomus (Black and gold),Milwaukee,Small Area
30537,11-Aug-25,1,Male,B. fervidus (Yellow),Milwaukee,Small Area
31615,11-Aug-25,1,Female,B. auricomus (Black and gold),Milwaukee,Incidental
30532,11-Aug-25,1,Queen,B. bimaculatus (Twospotted),La Crosse,Incidental
31611,11-Aug-25,1,Male,B. vagans (Half-black),Milwaukee,Incidental
30530,11-Aug-25,2,Female,B. citrinus (Lemon cuckoo),La Crosse,Incidental
30772,11-Aug-25,1,Female,B. ternarius (Tricolored),Polk,Incidental
30531,11-Aug-25,8,Male,B. griseocollis (Brownbelted),La Crosse,Incidental
30513,11-Aug-25,5,Male,B. ternarius (Tricolored),Iron,Incidental
30623,11-Aug-25,4,Male,B. affinis (Rusty Patched),Racine,Incidental
30943,11-Aug-25,1,Male,B. affinis (Rusty Patched),Dane,Incidental
30550,11-Aug-25,1,Queen,B. griseocollis (Brownbelted),La Crosse,Incidental
30558,11-Aug-25,1,Male,B. ternarius (Tricolored),La Crosse,Incidental
30565,11-Aug-25,1,Male,B. affinis (Rusty Patched),Dane,Incidental
30553,11-Aug-25,1,Female,B. vagans (Half-black),La Crosse,Incidental
30551,11-Aug-25,1,Unknown,B. ternarius (Tricolored),La Crosse,Incidental
30555,11-Aug-25,1,Queen,B. impatiens (Common eastern),La Crosse,Incidental
30604,11-Aug-25,4,Unknown,Unknown Bombus,Dane,Incidental
30554,11-Aug-25,4,Male,B. griseocollis (Brownbelted),La Crosse,Incidental
30529,11-Aug-25,15,Male,B. citrinus (Lemon cuckoo),La Crosse,Incidental
30602,11-Aug-25,4,Female,B. impatiens (Common eastern),Dane,Incidental
30552,11-Aug-25,3,Male,B. affinis (Rusty Patched),La Crosse,Incidental
31617,11-Aug-25,1,Male,B. fervidus (Yellow),Milwaukee,Incidental
30889,11-Aug-25,1,Female,B. rufocinctus (Redbelted),Adams,Incidental
30685,11-Aug-25,2,Male,B. griseocollis (Brownbelted),Dane,Incidental
30684,11-Aug-25,6,Female,B. impatiens (Common eastern),Dane,Incidental
31614,11-Aug-25,1,Unknown,B. fervidus (Yellow),Milwaukee,Incidental
30523,10-Aug-25,1,Female,B. griseocollis (Brownbelted),Dane,Incidental
30522,10-Aug-25,1,Male,B. fervidus (Yellow),Dane,Incidental
30526,10-Aug-25,1,Male,B. impatiens (Common eastern),Dane,Incidental
30493,10-Aug-25,2,Female,B. fervidus (Yellow),Walworth,Incidental
30492,10-Aug-25,1,Female,B. affinis (Rusty Patched),Dane,Incidental
30457,10-Aug-25,1,Female,B. affinis (Rusty Patched),Eau Claire,Incidental
30871,10-Aug-25,1,Female,B. vagans (Half-black),Door,Incidental
30482,10-Aug-25,1,Male,B. affinis (Rusty Patched),Sheboygan,Incidental
30864,10-Aug-25,1,Female,B. impatiens (Common eastern),Door,Incidental
30941,10-Aug-25,1,Queen,B. vagans (Half-black),Portage,Incidental
30450,10-Aug-25,1,Male,B. citrinus (Lemon cuckoo),La Crosse,Incidental
30503,10-Aug-25,1,Male,B. vagans (Half-black),Walworth,Incidental
30528,10-Aug-25,4,Male,B. rufocinctus (Redbelted),Dane,Incidental
30459,10-Aug-25,1,Queen,B. impatiens (Common eastern),La Crosse,Incidental
30527,10-Aug-25,2,Male,B. rufocinctus (Redbelted),Dane,Incidental
30521,10-Aug-25,3,Female,B. auricomus (Black and gold),Dane,Incidental
30870,10-Aug-25,1,Female,B. impatiens (Common eastern),Door,Incidental
30451,10-Aug-25,5,Male,B. griseocollis (Brownbelted),La Crosse,Incidental
30869,10-Aug-25,1,Female,B. impatiens (Common eastern),Door,Incidental
30449,10-Aug-25,16,Male,B. citrinus (Lemon cuckoo),La Crosse,Incidental
30524,10-Aug-25,1,Male,B. griseocollis (Brownbelted),Dane,Incidental
30494,10-Aug-25,3,Male,B. affinis (Rusty Patched),Walworth,Incidental
30486,10-Aug-25,1,Male,B. affinis (Rusty Patched),Racine,Incidental
30453,10-Aug-25,6,Male,B. impatiens (Common eastern),La Crosse,Incidental
30485,10-Aug-25,1,Female,B. citrinus (Lemon cuckoo),La Crosse,Incidental
30502,10-Aug-25,1,Male,B. rufocinctus (Redbelted),Columbia,Incidental
30452,10-Aug-25,23,Female,B. impatiens (Common eastern),La Crosse,Incidental
30425,9-Aug-25,3,Male,B. affinis (Rusty Patched),Crawford,Small Area
30563,9-Aug-25,9,Female,B. bimaculatus (Twospotted),Oneida,Small Area
30561,9-Aug-25,10,Female,B. ternarius (Tricolored),Oneida,Small Area
31838,9-Aug-25,5,Male,B. rufocinctus (Redbelted),Winnebago,Small Area
30403,9-Aug-25,1,Unknown,B. impatiens (Common eastern),Marinette,Small Area
30915,9-Aug-25,4,Male,B. vagans (Half-black),Iowa,Incidental
30428,9-Aug-25,2,Male,B. affinis (Rusty Patched),Sauk,Incidental
31246,9-Aug-25,5,Unknown,B. rufocinctus (Redbelted),Eau Claire,Incidental
30914,9-Aug-25,12,Male,B. bimaculatus (Twospotted),Iowa,Incidental
30429,9-Aug-25,1,Male,B. griseocollis (Brownbelted),St. Croix,Incidental
30430,9-Aug-25,10,Unknown,B. impatiens (Common eastern),St. Croix,Incidental
30447,9-Aug-25,10,Female,B. impatiens (Common eastern),Sauk,Incidental
30433,9-Aug-25,1,Male,B. affinis (Rusty Patched),Walworth,Incidental
30432,9-Aug-25,1,Female,B. citrinus (Lemon cuckoo),Walworth,Incidental
30390,9-Aug-25,2,Male,B. citrinus (Lemon cuckoo),Green,Incidental
30434,9-Aug-25,2,Female,B. fervidus (Yellow),Walworth,Incidental
30421,9-Aug-25,1,Female,B. citrinus (Lemon cuckoo),La Crosse,Incidental
30913,9-Aug-25,1,Queen,B. bimaculatus (Twospotted),Iowa,Incidental
30423,9-Aug-25,23,Male,B. citrinus (Lemon cuckoo),La Crosse,Incidental
30427,9-Aug-25,1,Male,B. affinis (Rusty Patched),Dane,Incidental
30362,9-Aug-25,1,Queen,B. affinis (Rusty Patched),La Crosse,Incidental
30365,9-Aug-25,1,Male,B. affinis (Rusty Patched),Dane,Incidental
30495,9-Aug-25,1,Female,B. impatiens (Common eastern),Sauk,Incidental
30496,9-Aug-25,1,Female,B. impatiens (Common eastern),Dodge,Incidental
30505,9-Aug-25,3,Female,B. impatiens (Common eastern),Portage,Incidental
30506,9-Aug-25,6,Female,B. impatiens (Common eastern),Sauk,Incidental
30420,9-Aug-25,1,Male,B. affinis (Rusty Patched),Dane,Incidental
30363,8-Aug-25,1,Female,B. impatiens (Common eastern),Door,Small Area
30364,8-Aug-25,1,Female,B. rufocinctus (Redbelted),Door,Small Area
30366,8-Aug-25,1,Female,B. vagans (Half-black),Door,Small Area
30358,8-Aug-25,1,Female,B. citrinus (Lemon cuckoo),Dane,Incidental
32195,8-Aug-25,2,Queen,B. griseocollis (Brownbelted),Rock,Incidental
32182,8-Aug-25,3,Male,B. griseocollis (Brownbelted),Dane,Incidental
30359,8-Aug-25,1,Male,B. griseocollis (Brownbelted),Dane,Incidental
32193,8-Aug-25,1,Female,B. fervidus (Yellow),Rock,Incidental
30534,8-Aug-25,1,Male,B. bimaculatus (Twospotted),Juneau,Incidental
31608,8-Aug-25,1,Female,B. pensylvanicus (American),Milwaukee,Incidental
32189,8-Aug-25,1,Male,B. bimaculatus (Twospotted),Milwaukee,Incidental
31319,8-Aug-25,1,Male,B. affinis (Rusty Patched),Dane,Incidental
30371,8-Aug-25,1,Male,B. vagans|sandersoni|perplexus,Shawano,Incidental
30548,8-Aug-25,4,Female,B. impatiens (Common eastern),Juneau,Incidental
30507,8-Aug-25,15,Female,B. impatiens (Common eastern),Monroe,Incidental
30547,8-Aug-25,3,Female,B. griseocollis (Brownbelted),Juneau,Incidental
30508,8-Aug-25,1,Female,B. rufocinctus (Redbelted),Monroe,Incidental
30370,8-Aug-25,1,Male,B. terricola (Yellowbanded),Shawano,Incidental
30546,8-Aug-25,2,Queen,B. griseocollis (Brownbelted),Juneau,Incidental
30545,8-Aug-25,3,Queen,B. bimaculatus (Twospotted),Juneau,Incidental
30594,8-Aug-25,1,Unknown,B. rufocinctus (Redbelted),Door,Incidental
30369,8-Aug-25,1,Female,B. terricola (Yellowbanded),Shawano,Incidental
30536,8-Aug-25,3,Female,B. vagans (Half-black),Juneau,Incidental
30535,8-Aug-25,1,Female,B. impatiens (Common eastern),Juneau,Incidental
30590,8-Aug-25,1,Male,B. borealis (Northern amber),Door,Incidental
30540,8-Aug-25,3,Female,B. griseocollis (Brownbelted),Juneau,Incidental
30431,8-Aug-25,1,Male,B. griseocollis (Brownbelted),Ashland,Incidental
30419,8-Aug-25,1,Unknown,B. griseocollis (Brownbelted),Dane,Incidental
30541,8-Aug-25,3,Female,B. impatiens (Common eastern),Juneau,Incidental
30367,8-Aug-25,1,Unknown,B. griseocollis (Brownbelted),Shawano,Incidental
30344,8-Aug-25,1,Female,B. auricomus (Black and gold),Dane,Incidental
30571,8-Aug-25,5,Female,B. impatiens (Common eastern),Dane,Incidental
30591,8-Aug-25,5,Female,B. affinis (Rusty Patched),Door,Incidental
31318,8-Aug-25,1,Female,B. vagans (Half-black),Dane,Incidental
30416,8-Aug-25,1,Male,B. affinis (Rusty Patched),Dane,Incidental
30488,8-Aug-25,10,Female,B. fervidus (Yellow),Dane,Incidental
30593,8-Aug-25,2,Male,B. rufocinctus (Redbelted),Door,Incidental
31609,8-Aug-25,1,Unknown,B. affinis (Rusty Patched),Milwaukee,Incidental
32194,8-Aug-25,1,Male,B. griseocollis (Brownbelted),Rock,Incidental
30351,8-Aug-25,1,Female,B. griseocollis (Brownbelted),Portage,Incidental
32196,8-Aug-25,12,Female,B. impatiens (Common eastern),Rock,Incidental
32191,8-Aug-25,2,Male,B. bimaculatus (Twospotted),Rock,Incidental
32190,8-Aug-25,9,Female,B. auricomus (Black and gold),Rock,Incidental
30368,8-Aug-25,1,Male,B. vagans|sandersoni|perplexus,Shawano,Incidental
30356,8-Aug-25,1,Male,B. affinis (Rusty Patched),St. Croix,Incidental
30596,8-Aug-25,1,Male,B. rufocinctus (Redbelted),Door,Incidental
30993,8-Aug-25,1,Male,B. bimaculatus (Twospotted),Columbia,Incidental
30348,8-Aug-25,6,Male,Unknown Bombus,Wood,Incidental
30417,8-Aug-25,1,Female,B. borealis (Northern amber),Dane,Incidental
30338,8-Aug-25,1,Queen,B. affinis (Rusty Patched),La Crosse,Incidental
30422,8-Aug-25,2,Female,B. vagans (Half-black),Dane,Incidental
30418,8-Aug-25,1,Female,B. fervidus (Yellow),Dane,Incidental
32183,8-Aug-25,2,Male,B. bimaculatus (Twospotted),Dane,Incidental
30345,8-Aug-25,1,Female,B. rufocinctus (Redbelted),Wood,Incidental
30346,8-Aug-25,1,Female,B. citrinus (Lemon cuckoo),La Crosse,Incidental
30630,8-Aug-25,2,Female,B. affinis (Rusty Patched),Door,Incidental
30994,8-Aug-25,2,Male,B. griseocollis (Brownbelted),Columbia,Incidental
30533,8-Aug-25,4,Male,B. bimaculatus (Twospotted),Juneau,Incidental
30549,8-Aug-25,10,Female,B. vagans (Half-black),Juneau,Incidental
30424,8-Aug-25,4,Female,B. pensylvanicus (American),Dane,Incidental
30504,8-Aug-25,4,Female,B. impatiens (Common eastern),Portage,Incidental
30792,8-Aug-25,3,Unknown,B. affinis (Rusty Patched),Milwaukee,Incidental
31770,7-Aug-25,1,Female,B. impatiens (Common eastern),Milwaukee,Small Area
31769,7-Aug-25,2,Female,B. impatiens (Common eastern),Milwaukee,Small Area
31765,7-Aug-25,3,Unknown,B. impatiens (Common eastern),Milwaukee,Small Area
31767,7-Aug-25,1,Female,B. bimaculatus (Twospotted),Milwaukee,Small Area
31353,7-Aug-25,2,Male,B. terricola (Yellowbanded),Calumet,Small Area
30302,7-Aug-25,2,Female,B. terricola (Yellowbanded),Calumet,Small Area
31087,7-Aug-25,13,Male,B. bimaculatus (Twospotted),Calumet,Small Area
31084,7-Aug-25,18,Male,B. vagans (Half-black),Calumet,Small Area
31082,7-Aug-25,1,Male,B. borealis (Northern amber),Calumet,Small Area
31090,7-Aug-25,1,Male,B. rufocinctus (Redbelted),Calumet,Small Area
31083,7-Aug-25,5,Male,B. impatiens (Common eastern),Calumet,Small Area
31089,7-Aug-25,6,Female,B. griseocollis (Brownbelted),Calumet,Small Area
31295,7-Aug-25,1,Male,B. pensylvanicus (American),Dane,Small Area
30780,7-Aug-25,1,Female,B. auricomus (Black and gold),Green Lake,Small Area
30783,7-Aug-25,3,Female,B. griseocollis (Brownbelted),Green Lake,Small Area
30781,7-Aug-25,12,Female,B. rufocinctus (Redbelted),Green Lake,Small Area
30788,7-Aug-25,4,Female,B. impatiens (Common eastern),Green Lake,Small Area
30331,7-Aug-25,1,Female,Unknown Bombus,Door,Small Area
30372,7-Aug-25,3,Unknown,B. ternarius (Tricolored),Oneida,Small Area
30394,7-Aug-25,20,Female,B. rufocinctus (Redbelted),Marquette,Small Area
30395,7-Aug-25,12,Male,B. vagans (Half-black),Marquette,Small Area
30393,7-Aug-25,20,Female,B. griseocollis (Brownbelted),Marquette,Small Area
30396,7-Aug-25,20,Female,B. impatiens (Common eastern),Marquette,Small Area
30286,7-Aug-25,1,Male,B. rufocinctus (Redbelted),Milwaukee,Incidental
30909,7-Aug-25,10,Male,B. bimaculatus (Twospotted),Iowa,Incidental
30908,7-Aug-25,6,Male,B. impatiens (Common eastern),Iowa,Incidental
30907,7-Aug-25,4,Female,B. impatiens (Common eastern),Iowa,Incidental
30311,7-Aug-25,1,Male,B. impatiens (Common eastern),Walworth,Incidental
30296,7-Aug-25,1,Male,B. griseocollis (Brownbelted),Milwaukee,Incidental
30287,7-Aug-25,1,Female,B. affinis (Rusty Patched),Polk,Incidental
30297,7-Aug-25,2,Female,B. auricomus (Black and gold),Milwaukee,Incidental
30290,7-Aug-25,1,Female,B. auricomus (Black and gold),Dane,Incidental
30284,7-Aug-25,1,Female,B. bimaculatus (Twospotted),Milwaukee,Incidental
30295,7-Aug-25,1,Female,B. bimaculatus (Twospotted),Milwaukee,Incidental
30292,7-Aug-25,1,Female,B. impatiens (Common eastern),Milwaukee,Incidental
30291,7-Aug-25,2,Female,B. impatiens (Common eastern),Marquette,Incidental
30293,7-Aug-25,1,Male,B. impatiens (Common eastern),Milwaukee,Incidental
30283,7-Aug-25,1,Female,B. impatiens (Common eastern),Milwaukee,Incidental
30299,7-Aug-25,1,Female,B. rufocinctus (Redbelted),Milwaukee,Incidental
30285,7-Aug-25,1,Female,B. rufocinctus (Redbelted),Milwaukee,Incidental
30288,7-Aug-25,1,Male,B. rufocinctus (Redbelted),Dane,Incidental
30294,7-Aug-25,1,Male,B. rufocinctus (Redbelted),Milwaukee,Incidental
30298,7-Aug-25,1,Male,B. rufocinctus (Redbelted),Milwaukee,Incidental
30389,7-Aug-25,1,Male,B. affinis (Rusty Patched),Milwaukee,Incidental
30301,7-Aug-25,1,Female,B. griseocollis (Brownbelted),Dane,Incidental
30304,7-Aug-25,1,Female,B. impatiens (Common eastern),Columbia,Incidental
30300,7-Aug-25,1,Female,B. impatiens (Common eastern),Dane,Incidental
30305,7-Aug-25,2,Female,B. vagans (Half-black),Columbia,Incidental
30307,7-Aug-25,2,Male,B. affinis (Rusty Patched),Walworth,Incidental
30312,7-Aug-25,4,Male,B. citrinus (Lemon cuckoo),Walworth,Incidental
30310,7-Aug-25,2,Male,B. griseocollis (Brownbelted),Walworth,Incidental
30306,7-Aug-25,2,Female,B. auricomus (Black and gold),Dane,Incidental
30308,7-Aug-25,2,Female,B. fervidus (Yellow),Walworth,Incidental
30328,7-Aug-25,1,Male,B. rufocinctus (Redbelted),Manitowoc,Incidental
30309,7-Aug-25,1,Male,B. vagans (Half-black),Walworth,Incidental
30464,7-Aug-25,1,Male,B. affinis (Rusty Patched),Waukesha,Incidental
30256,7-Aug-25,1,Female,B. impatiens (Common eastern),Brown,Incidental
30212,6-Aug-25,3,Male,B. affinis (Rusty Patched),Kenosha,Small Area
30766,6-Aug-25,3,Female,B. rufocinctus (Redbelted),Ozaukee,Small Area
30767,6-Aug-25,1,Female,B. rufocinctus (Redbelted),Ozaukee,Small Area
30764,6-Aug-25,2,Female,B. rufocinctus (Redbelted),Ozaukee,Small Area
30763,6-Aug-25,1,Female,B. rufocinctus (Redbelted),Ozaukee,Small Area
31758,6-Aug-25,1,Unknown,B. bimaculatus (Twospotted),Milwaukee,Small Area
31759,6-Aug-25,1,Male,B. citrinus (Lemon cuckoo),Milwaukee,Small Area
31755,6-Aug-25,2,Unknown,Unknown Bombus,Milwaukee,Small Area
31756,6-Aug-25,1,Female,B. impatiens (Common eastern),Milwaukee,Small Area
31757,6-Aug-25,2,Unknown,B. griseocollis (Brownbelted),Milwaukee,Small Area
30760,6-Aug-25,2,Female,B. rufocinctus (Redbelted),Ozaukee,Small Area
30758,6-Aug-25,2,Unknown,B. rufocinctus (Redbelted),Ozaukee,Small Area
30757,6-Aug-25,1,Female,B. impatiens (Common eastern),Ozaukee,Small Area
30759,6-Aug-25,1,Male,B. rufocinctus (Redbelted),Ozaukee,Small Area
31754,6-Aug-25,1,Male,B. rufocinctus (Redbelted),Milwaukee,Small Area
31753,6-Aug-25,5,Unknown,Unknown Bombus,Milwaukee,Small Area
31749,6-Aug-25,1,Female,B. impatiens (Common eastern),Milwaukee,Small Area
30339,6-Aug-25,1,Unknown,Unknown Bombus,Door,Small Area
30342,6-Aug-25,1,Female,B. impatiens (Common eastern),Door,Small Area
30340,6-Aug-25,7,Female,B. griseocollis (Brownbelted),Door,Small Area
30341,6-Aug-25,3,Unknown,Unknown Bombus,Door,Small Area
30343,6-Aug-25,1,Female,B. griseocollis (Brownbelted),Door,Small Area
